phone;amount;comment
" 8 800 364 26 24";сумма;test
+7 958  4278579;65705   ;manual
79763945834;N/A;test
" 8 800 654 48 47";N/A;import
" 8 800 594 12 42";N/A;import
79197043736;оплата;import
79672711691;оплата;import
" 8 800 563 64 51";N/A;import
79922838503;"   36819   ";error
79395984883;сумма;test
79302267788;N/A;manual
79827785153;оплата;ok
79113217276;оплата;ok
" 8 800 721 76 13";"   82721";ok
79645012967;оплата;import
" 8 800 831 83 86";28082   ;manual
79151392780;"   35411   ";test
+7 951  6295544;N/A;error
+7 974  1405729;"   86968";test
79545426682;N/A;error
+7 965  9280891;оплата;test
" 8 800 496 91 59";N/A;manual
+7 932  6660812;N/A;ok
79216686663;"   83712";test
" 8 800 632 61 28";"   34910   ";import
+7 957  8296280;"   86912";error
79149966231;сумма;import
+7 998  3120192;"   30238   ";test
+7 965  2432486;"   43754   ";error
79361866168;"   15455   ";test
79248047556;оплата;ok
79129846118;"   64916";error
79876254753;"   21131   ";manual
79499030606;сумма;ok
79182943128;оплата;error
79387455454;79824   ;manual
" 8 800 796 66 14";"   8828   ";ok
79372603495;"   41722   ";import
+7 977  1584481;"   40425   ";test
79997271326;сумма;import
" 8 800 847 48 52";"   20704";error
79376939793;оплата;import
" 8 800 498 17 91";"   41140   ";manual
79685169994;сумма;manual
79578033524;"   31885";import
79848191078;сумма;test
79701377546;11273   ;manual
79397697520;сумма;error
79306982434;оплата;test
79183563150;оплата;error
79739988624;оплата;import
79004303288;"   3270";manual
79037760952;сумма;import
+7 910  2741375;"   42268   ";manual
79755917079;оплата;error
+7 923  9942811;"   34677   ";test
79831386793;оплата;ok
" 8 800 554 74 90";"   19608   ";import
" 8 800 241 48 34";оплата;ok
" 8 800 800 43 99";N/A;import
" 8 800 171 31 76";N/A;import
" 8 800 341 56 19";26898   ;test
79693079167;сумма;ok
79293741096;57769   ;manual
79720590267;N/A;ok
" 8 800 830 63 78";93681   ;ok
+7 974  9648495;"   41908";ok
+7 993  6230495;сумма;ok
+7 980  6444130;оплата;test
79118852730;"   31433   ";error
79472545194;оплата;error
79297035969;N/A;manual
79707832150;N/A;error
79332000258;"   31357   ";ok
" 8 800 418 71 95";54100   ;ok
79587083846;N/A;import
79294838926;оплата;import
+7 956  3034501;N/A;ok
79713988572;сумма;test
+7 917  1901127;N/A;import
" 8 800 376 60 19";N/A;error
79674845515;N/A;error
79665644288;оплата;ok
79909410853;оплата;import
79361553665;оплата;manual
79599983887;оплата;test
" 8 800 509 12 52";91802   ;import
79477368744;оплата;import
" 8 800 957 48 59";"   79222";test
79354822856;"   71651";test
79524261024;N/A;import
+7 934  4853803;сумма;ok
79908597820;"   45072   ";manual
79693551930;оплата;manual
" 8 800 266 30 95";37355   ;error
79355265427;оплата;ok
79171953349;сумма;ok
79483724515;N/A;manual
" 8 800 718 93 46";N/A;test
79149581378;"   67363";import
79757624530;"   39986   ";import
79786383646;68242   ;manual
+7 935  9938312;сумма;error
79882537397;"   815";manual
79221720838;оплата;ok
+7 912  6144839;"   98092";test
+7 926  1098739;9261   ;ok
79075339896;оплата;test
+7 976  5340516;"   17110";ok
79326988412;N/A;error
79222189412;"   87122";import
79788439445;32846   ;test
79305575550;N/A;manual
79977909366;"   32868   ";error
" 8 800 468 27 47";"   8192   ";test
" 8 800 545 22 73";оплата;test
79129618429;"   38128   ";manual
" 8 800 748 44 84";54975   ;ok
+7 959  5676586;сумма;ok
79936904104;оплата;ok
79236487523;N/A;test
79424995179;сумма;test
79134222256;"   48229";test
" 8 800 492 64 89";сумма;import
" 8 800 476 99 73";10838   ;ok
79990127677;78604   ;import
+7 930  3709576;сумма;test
79845683567;сумма;import
79865490573;оплата;test
79143599548;4534   ;test
79785422595;93659   ;manual
79223910825;сумма;test
+7 915  4589988;сумма;manual
" 8 800 542 62 76";N/A;import
79593686041;78331   ;test
+7 929  5501641;оплата;import
79351857546;"   14806   ";import
79573509418;10270   ;test
79352185122;сумма;error
" 8 800 893 96 17";N/A;import
79355008249;"   39779   ";import
+7 956  3688690;сумма;manual
79708649570;оплата;ok
" 8 800 256 82 55";"   68251";test
79114218074;57654   ;test
+7 920  6350780;N/A;test
" 8 800 171 98 69";оплата;ok
+7 925  6427567;сумма;error
" 8 800 101 65 12";N/A;ok
79299241587;сумма;test
79996906778;"   10312   ";manual
79825250505;"   26304   ";import
" 8 800 188 29 80";N/A;import
79112424017;"   8795   ";test
" 8 800 970 63 20";"   58418";ok
79316866938;"   8821";error
+7 988  7674416;"   89743";ok
79218074739;"   61140";test
" 8 800 840 79 11";оплата;manual
79069240200;N/A;error
79401527600;сумма;error
79171411786;23050   ;import
79680768901;"   26491   ";ok
" 8 800 846 50 18";N/A;import
+7 936  3228510;N/A;test
79965105311;сумма;error
" 8 800 942 61 77";оплата;error
79464293887;"   80557";error
" 8 800 468 71 47";N/A;ok
79474032243;33649   ;error
+7 944  4037574;"   27004";test
