phone,amount,comment
79262823267,   25193,ok
 8 800 822 35 70,оплата,ok
8 929 428 40 40,сумма,error
+7 933  2568414,оплата,import
  89072186821 ,сумма,manual
 8 800 756 53 45,сумма,test
 8 800 187 68 35,N/A,test
 8 800 321 66 42,N/A,ok
+7 997  4981389,   9307   ,error
8 978 967 85 24,   39532   ,import
 8 800 736 81 80,80213   ,ok
 8 800 690 93 88,N/A,manual
 8 800 306 86 36,4282   ,test
 8 800 109 34 14,оплата,manual
 8 800 924 36 60,   34594   ,error
  89449821590 ,   48654   ,import
8 945 539 37 29,N/A,ok
79974270023,оплата,test
 8 800 997 18 85,N/A,ok
8 994 728 68 22,сумма,error
+7 981  6435625,оплата,test
8 945 558 47 75,сумма,error
+7 972  5429467,оплата,error
79286069322,N/A,ok
79373806075,оплата,manual
 8 800 180 89 63,N/A,error
 8 800 321 32 46,44737   ,ok
 8 800 744 17 34,   21934   ,test
8 987 250 68 69,оплата,import
8 918 999 60 38,28647   ,import
+7 987  3223721,   59789,error
8 978 745 98 27,   35402   ,import
8 976 172 29 86,   76686,error
+7 973  8001281,78242   ,ok
  89308968741 ,   23273,error
  89001470710 ,   53831,ok
 8 800 478 64 88,сумма,import
  89935318894 ,сумма,error
8 956 324 94 79,сумма,error
 8 800 582 17 97,   71324,manual
  89244507894 ,   44168   ,error
8 964 517 67 85,сумма,ok
 8 800 839 25 73,N/A,test
  89588849814 ,оплата,error
 8 800 804 43 50,   6834   ,import
79851369891,оплата,error
+7 911  7695298,оплата,error
8 948 518 95 11,оплата,error
  89917174340 ,   5870   ,ok
 8 800 909 41 69,   65968,error
  89163678799 ,65738   ,test
79298582894,   26180,import
79579848199,оплата,test
 8 800 266 63 68,сумма,manual
  89202436732 ,   36625   ,import
79921718279,   38764   ,test
 8 800 182 24 10,   27694   ,manual
8 970 814 83 12,   3324,test
+7 913  8198564,   25285   ,manual
8 989 877 46 50,оплата,manual
8 980 155 60 60,   24087,error
  89945781146 ,   38729   ,test
 8 800 306 11 14,N/A,test
  89762612843 ,   36775   ,test
79321792312,   14419,manual
 8 800 787 48 34,   47441,manual
+7 914  7178928,сумма,import
+7 948  7270074,97054   ,ok
8 957 207 64 57,N/A,error
  89006718773 ,   23025   ,test
79815873249,   66990,ok
  89661814582 ,   80657,import
 8 800 219 41 31,38307   ,error
8 913 864 21 93,N/A,test
 8 800 146 92 84,N/A,test
  89720556381 ,67446   ,manual
8 973 149 18 20,N/A,import
79443679022,сумма,error
79167657191,оплата,import
79623960809,78440   ,import
+7 960  9419320,оплата,test
 8 800 785 44 10,оплата,import
+7 941  9285013,   26449,manual
8 911 728 59 71,   23133   ,ok
  89350603287 ,   16721   ,import
79902094852,сумма,ok
79973919377,N/A,ok
+7 984  5251495,оплата,error
79495664798,35440   ,manual
+7 942  4950421,   4039   ,error
+7 957  1618810,сумма,ok
79768575900,   14161   ,manual
79242196102,18172   ,manual
8 945 906 49 40,   59886,import
8 990 468 64 28,оплата,error
+7 941  3533427,оплата,import
+7 946  6000997,сумма,import
  89840640630 ,оплата,ok
  89177404911 ,сумма,error
 8 800 353 68 15,N/A,ok
79834228157,N/A,manual
  89843383963 ,сумма,manual
  89222618885 ,   35506   ,error
8 991 292 25 18,сумма,ok
 8 800 251 14 56,N/A,manual
8 942 551 74 63,   23477   ,manual
79272927799,   18742   ,error
  89748973229 ,N/A,import
79458791515,сумма,ok
+7 946  7587801,оплата,test
  89548102048 ,46719   ,manual
  89484520843 ,N/A,manual
+7 996  1998576,   24090   ,manual
79493774131,сумма,test
 8 800 848 33 70,сумма,manual
8 960 503 19 65,   2024,error
+7 969  2947206,   49524,manual
  89224945152 ,   27743,error
 8 800 487 12 74,   19732   ,import
79973591296,N/A,import
 8 800 468 49 82,оплата,error
  89114866437 ,87789   ,error
 8 800 340 37 99,N/A,import
8 936 671 45 58,   36822   ,import
79206753834,оплата,error
+7 915  9662770,   14578,error
8 910 576 70 51,   59170,test
 8 800 650 98 78,   2389   ,test
8 976 259 95 81,N/A,ok
  89675911438 ,сумма,manual
8 932 709 69 40,   13872   ,test
79888383969,   6657,manual
+7 973  9556250,оплата,ok
 8 800 236 98 55,   26273   ,error
+7 950  3290619,   77550,manual
8 955 553 21 75,63457   ,error
+7 935  2804949,сумма,ok
8 941 257 74 72,оплата,error
  89396833171 ,   7958   ,error
+7 971  7583494,   5781   ,import
+7 910  5841383,   4245,import
8 927 311 45 50,сумма,manual
79783620228,оплата,test
 8 800 971 88 15,12848   ,manual
79830347091,   37205   ,import
+7 937  7210758,   72264,manual
8 995 800 75 73,сумма,test
79777324577,сумма,error
+7 910  4406789,сумма,test
79347436541,N/A,test
+7 947  4504992,оплата,test
 8 800 757 77 43,   34537,error
79919110413,N/A,manual
79805419414,оплата,ok
 8 800 448 97 87,   42715,test
8 945 263 54 50,сумма,error
  89847553600 ,   21643   ,manual
 8 800 496 44 58,оплата,error
79697893794,92311   ,import
  89613585838 ,83672   ,manual
+7 929  6434477,   9797,import
 8 800 201 39 61,   82799,error
79933964108,   89387,manual
+7 959  9097153,97024   ,import
79714536552,   56460,manual
79408681180,сумма,import
 8 800 389 93 46,N/A,error
8 922 361 86 83,оплата,ok
79197920999,N/A,ok
79618829890,сумма,import
  89959901297 ,   20806,import
79745194412,99887   ,ok
+7 998  4225874,оплата,ok
8 970 269 90 45,   19457   ,test
8 936 868 59 25,   3705,manual
+7 911  1970602,N/A,import
 8 800 132 57 55,   39547   ,manual
+7 986  8355361,83788   ,manual
79383370720,сумма,manual
+7 938  2370668,   11973,manual
79509885723,6366   ,manual
+7 917  2363478,сумма,error
8 965 988 77 71,оплата,import
79239539979,оплата,manual
 8 800 919 67 57,   2737,import
  89105085779 ,оплата,test
  89508105658 ,33037   ,ok
79472882358,N/A,error
8 997 672 22 93,N/A,error
8 946 605 38 63,   58514,test
8 923 209 65 85,сумма,manual
+7 933  4739859,сумма,manual
79100546597,оплата,import
+7 957  6425620,   38278   ,test
  89387238040 ,оплата,test
+7 984  4159392,   20935   ,import
8 996 266 10 40,оплата,test
+7 962  1667431,94847   ,manual
+7 971  8442797,N/A,manual
+7 979  4584218,61685   ,ok
+7 938  1452002,N/A,error
+7 997  3796817,сумма,test
 8 800 716 10 39,   1452   ,ok
+7 911  7100581,   47438,error
+7 948  8491854,   33449   ,import
 8 800 279 70 45,N/A,test
8 946 597 92 80,сумма,manual
79529641607,оплата,manual
+7 968  7594129,48727   ,import
+7 927  6383964,   57006,ok
  89190206785 ,99953   ,error
79228829910,63683   ,manual
  89515364586 ,   12205   ,test
  89544877889 ,   18193,error
  89412437496 ,N/A,manual
 8 800 332 48 80,сумма,test
  89958079692 ,оплата,import
+7 959  6285895,сумма,import
 8 800 391 54 60,38428   ,test
  89341855318 ,оплата,ok
8 998 291 93 65,   24380   ,error
8 992 151 56 90,N/A,test
 8 800 447 34 39,   41907   ,manual
8 972 432 79 75,36968   ,import
79617095783,сумма,import
+7 985  3136748,   98501,error
  89953808223 ,   45620,import
79831498205,сумма,ok
  89668947819 ,N/A,error
+7 919  4796965,сумма,test
 8 800 827 81 66,оплата,import
+7 986  3497679,сумма,error
8 976 468 86 79,N/A,import
  89945435472 ,   43952,test
+7 954  6812915,4810   ,ok
 8 800 544 71 89,оплата,test
 8 800 616 51 37,   23906   ,manual
  89988013610 ,сумма,import
79986091211,   11397   ,ok
 8 800 115 93 55,оплата,error
8 981 417 38 61,N/A,error
  89700991560 ,62906   ,manual
  89916078862 ,   32153   ,test
  89521770658 ,N/A,test
+7 916  5181228,   5006   ,test
  89039161979 ,   33561   ,ok
 8 800 651 57 70,оплата,error
+7 991  5866180,6802   ,error
8 951 609 33 20,N/A,import
8 987 324 60 60,69536   ,manual
  89771657747 ,сумма,test
  89108096385 ,сумма,manual
  89723343368 ,   32478   ,error
 8 800 110 71 74,сумма,import
+7 944  7498295,сумма,error
79775996463,оплата,ok
+7 926  1921635,   13141,manual
  89588891860 ,   33443,error
8 979 119 74 63,97472   ,error
 8 800 385 12 73,   46992   ,test
8 946 295 49 55,   20496,manual
79888382659,N/A,error
  89995504726 ,оплата,ok
 8 800 159 22 27,83625   ,manual
+7 969  7107505,   88296,manual
79374348479,   38190   ,manual
+7 921  2364804,оплата,import
8 984 721 61 35,   15282   ,error
79377617065,N/A,manual
  89324895358 ,N/A,manual
79535142162,   48268,ok
8 934 110 97 17,N/A,import
  89882555823 ,   2555   ,error
79234834899,сумма,import
79625746756,   26224   ,test
 8 800 458 19 46,сумма,import
+7 994  8083614,   94545,ok
 8 800 750 76 89,N/A,test
+7 950  2923728,оплата,test
8 911 533 67 33,   38209   ,ok
 8 800 403 85 83,   73310,import
8 958 650 40 37,   72742,manual
8 912 750 21 22,сумма,test
+7 943  8055114,оплата,ok
  89233231073 ,86143   ,ok
79369768593,N/A,manual
8 973 478 43 71,   45277   ,test
+7 968  1826530,сумма,manual
+7 929  5774448,оплата,error
  89338054683 ,86481   ,ok
 8 800 750 91 89,сумма,import
  89659360548 ,N/A,test
 8 800 597 81 23,N/A,ok
+7 986  4221412,сумма,manual
  89089945002 ,N/A,import
+7 964  4077861,N/A,error
  89050638856 ,   29935,manual
 8 800 994 45 22,N/A,test
8 948 755 85 31,N/A,import
 8 800 540 84 20,оплата,error
8 917 145 51 85,N/A,error
+7 949  4424847,оплата,manual
+7 912  2477362,93713   ,ok
8 961 583 63 26,сумма,ok
+7 963  3509912,N/A,error
79658763524,N/A,import
79866079290,   30875,test
  89009947450 ,   35387   ,error
 8 800 163 31 42,оплата,test
  89948408371 ,оплата,error
8 929 756 92 30,оплата,test
  89743947246 ,   74848,ok
8 916 514 91 39,   19805   ,test
79909688149,сумма,test
+7 916  6744044,   26052,import
  89837798485 ,оплата,import
  89560324280 ,   65721,test
8 947 871 81 85,оплата,test
79357262435,73310   ,manual
 8 800 416 59 14,   22646   ,ok
 8 800 364 26 24,сумма,test
+7 958  4278579,65705   ,manual
8 976 394 58 34,N/A,test
 8 800 654 48 47,N/A,import
 8 800 594 12 42,N/A,import
8 919 704 37 36,оплата,import
79672711691,оплата,import
 8 800 563 64 51,N/A,import
79922838503,   36819   ,error
  89395984883 ,сумма,test
  89302267788 ,N/A,manual
79827785153,оплата,ok
79113217276,оплата,ok
 8 800 721 76 13,   82721,ok
  89645012967 ,оплата,import
 8 800 831 83 86,28082   ,manual
79151392780,   35411   ,test
+7 951  6295544,N/A,error
+7 974  1405729,   86968,test
8 954 542 66 82,N/A,error
+7 965  9280891,оплата,test
 8 800 496 91 59,N/A,manual
+7 932  6660812,N/A,ok
8 921 668 66 63,   83712,test
 8 800 632 61 28,   34910   ,import
+7 957  8296280,   86912,error
8 914 996 62 31,сумма,import
+7 998  3120192,   30238   ,test
+7 965  2432486,   43754   ,error
  89361866168 ,   15455   ,test
79248047556,оплата,ok
8 912 984 61 18,   64916,error
8 987 625 47 53,   21131   ,manual
  89499030606 ,сумма,ok
79182943128,оплата,error
  89387455454 ,79824   ,manual
 8 800 796 66 14,   8828   ,ok
  89372603495 ,   41722   ,import
+7 977  1584481,   40425   ,test
79997271326,сумма,import
 8 800 847 48 52,   20704,error
8 937 693 97 93,оплата,import
 8 800 498 17 91,   41140   ,manual
8 968 516 99 94,сумма,manual
8 957 803 35 24,   31885,import
79848191078,сумма,test
79701377546,11273   ,manual
79397697520,сумма,error
79306982434,оплата,test
79183563150,оплата,error
8 973 998 86 24,оплата,import
  89004303288 ,   3270,manual
  89037760952 ,сумма,import
+7 910  2741375,   42268   ,manual
79755917079,оплата,error
+7 923  9942811,   34677   ,test
79831386793,оплата,ok
 8 800 554 74 90,   19608   ,import
 8 800 241 48 34,оплата,ok
 8 800 800 43 99,N/A,import
 8 800 171 31 76,N/A,import
 8 800 341 56 19,26898   ,test
8 969 307 91 67,сумма,ok
8 929 374 10 96,57769   ,manual
  89720590267 ,N/A,ok
 8 800 830 63 78,93681   ,ok
+7 974  9648495,   41908,ok
+7 993  6230495,сумма,ok
+7 980  6444130,оплата,test
8 911 885 27 30,   31433   ,error
8 947 254 51 94,оплата,error
79297035969,N/A,manual
79707832150,N/A,error
  89332000258 ,   31357   ,ok
 8 800 418 71 95,54100   ,ok
  89587083846 ,N/A,import
79294838926,оплата,import
+7 956  3034501,N/A,ok
8 971 398 85 72,сумма,test
+7 917  1901127,N/A,import
 8 800 376 60 19,N/A,error
8 967 484 55 15,N/A,error
8 966 564 42 88,оплата,ok
  89909410853 ,оплата,import
8 936 155 36 65,оплата,manual
8 959 998 38 87,оплата,test
 8 800 509 12 52,91802   ,import
8 947 736 87 44,оплата,import
 8 800 957 48 59,   79222,test
  89354822856 ,   71651,test
8 952 426 10 24,N/A,import
+7 934  4853803,сумма,ok
79908597820,   45072   ,manual
  89693551930 ,оплата,manual
 8 800 266 30 95,37355   ,error
8 935 526 54 27,оплата,ok
  89171953349 ,сумма,ok
  89483724515 ,N/A,manual
 8 800 718 93 46,N/A,test
8 914 958 13 78,   67363,import
79757624530,   39986   ,import
8 978 638 36 46,68242   ,manual
+7 935  9938312,сумма,error
  89882537397 ,   815,manual
79221720838,оплата,ok
+7 912  6144839,   98092,test
+7 926  1098739,9261   ,ok
  89075339896 ,оплата,test
+7 976  5340516,   17110,ok
79326988412,N/A,error
79222189412,   87122,import
  89788439445 ,32846   ,test
  89305575550 ,N/A,manual
79977909366,   32868   ,error
 8 800 468 27 47,   8192   ,test
 8 800 545 22 73,оплата,test
  89129618429 ,   38128   ,manual
 8 800 748 44 84,54975   ,ok
+7 959  5676586,сумма,ok
79936904104,оплата,ok
8 923 648 75 23,N/A,test
79424995179,сумма,test
  89134222256 ,   48229,test
 8 800 492 64 89,сумма,import
 8 800 476 99 73,10838   ,ok
79990127677,78604   ,import
+7 930  3709576,сумма,test
8 984 568 35 67,сумма,import
79865490573,оплата,test
79143599548,4534   ,test
8 978 542 25 95,93659   ,manual
  89223910825 ,сумма,test
+7 915  4589988,сумма,manual
 8 800 542 62 76,N/A,import
  89593686041 ,78331   ,test
+7 929  5501641,оплата,import
8 935 185 75 46,   14806   ,import
79573509418,10270   ,test
  89352185122 ,сумма,error
 8 800 893 96 17,N/A,import
8 935 500 82 49,   39779   ,import
+7 956  3688690,сумма,manual
  89708649570 ,оплата,ok
 8 800 256 82 55,   68251,test
8 911 421 80 74,57654   ,test
+7 920  6350780,N/A,test
 8 800 171 98 69,оплата,ok
+7 925  6427567,сумма,error
 8 800 101 65 12,N/A,ok
8 929 924 15 87,сумма,test
8 999 690 67 78,   10312   ,manual
79825250505,   26304   ,import
 8 800 188 29 80,N/A,import
79112424017,   8795   ,test
 8 800 970 63 20,   58418,ok
79316866938,   8821,error
+7 988  7674416,   89743,ok
79218074739,   61140,test
 8 800 840 79 11,оплата,manual
  89069240200 ,N/A,error
79401527600,сумма,error
8 917 141 17 86,23050   ,import
  89680768901 ,   26491   ,ok
 8 800 846 50 18,N/A,import
+7 936  3228510,N/A,test
8 996 510 53 11,сумма,error
 8 800 942 61 77,оплата,error
  89464293887 ,   80557,error
 8 800 468 71 47,N/A,ok
  89474032243 ,33649   ,error
+7 944  4037574,   27004,test
